EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
88056,2021/12/14 05:00:00+00,1642314,FOOD SERVICE,DAIRY QUEEN,4902,BROWNSBORO RD,LOUISVILLE,KY,40222,REGULAR,81,9,NO BARE HAND CONTACT WITH READY-TO-EAT FOODS OR APPROVED ALTERNATE METHOD FOLLOWED,Yes,Bare hand contact with ready to eat foods.,605,3460
88056,2021/12/14 05:00:00+00,1642314,FOOD SERVICE,DAIRY QUEEN,4902,BROWNSBORO RD,LOUISVILLE,KY,40222,REGULAR,81,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized (Wiping bucket at 0 ppm-corrected). ,605,3461
88056,2021/12/14 05:00:00+00,1642314,FOOD SERVICE,DAIRY QUEEN,4902,BROWNSBORO RD,LOUISVILLE,KY,40222,REGULAR,81,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above (Chicken held at 120 degrees). ,605,3462
88056,2021/12/14 05:00:00+00,1642314,FOOD SERVICE,DAIRY QUEEN,4902,BROWNSBORO RD,LOUISVILLE,KY,40222,REGULAR,81,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,3463
88056,2021/12/14 05:00:00+00,1642314,FOOD SERVICE,DAIRY QUEEN,4902,BROWNSBORO RD,LOUISVILLE,KY,40222,REGULAR,81,37,Thermometers provided and accurate,No,Lack of accurate thermometers in all refrigeration/freezer units storing TCS food.,605,3464
88056,2021/12/14 05:00:00+00,1642314,FOOD SERVICE,DAIRY QUEEN,4902,BROWNSBORO RD,LOUISVILLE,KY,40222,REGULAR,81,40,"Personal cleanliness; hair restraints",No,No hair/beard restraints where required.,605,3465
88056,2021/12/14 05:00:00+00,1642314,FOOD SERVICE,DAIRY QUEEN,4902,BROWNSBORO RD,LOUISVILLE,KY,40222,REGULAR,81,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,3466
88056,2021/12/14 05:00:00+00,1642314,FOOD SERVICE,DAIRY QUEEN,4902,BROWNSBORO RD,LOUISVILLE,KY,40222,REGULAR,81,51,"Hot and cold water available; adequate pressure; plumbing maintained",No,Plumbing not maintained in good repair (Hand sink not draining properly). ,605,3467
34210,2021/11/24 05:00:00+00,1638263,FOOD SERVICE,TWIG AND LEAF,2122,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,86,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Expired Grade A dairy. (expired 11/14 and 11/18)  Unwholesome spoiled fruits, vegetables or other foods.",605,3468
34210,2021/11/24 05:00:00+00,1638263,FOOD SERVICE,TWIG AND LEAF,2122,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,86,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below. (food left out of fridgeration- Tater tots ~56F, raw eggs, batter containing TCS foods also left out temped above 41F)",605,3469
34210,2021/11/24 05:00:00+00,1638263,FOOD SERVICE,TWIG AND LEAF,2122,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,86,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.  All foods if not used within 24hrs are required to be date marked.",605,3470
34396,2022/04/01 04:00:00+00,1662487,FOOD SERVICE,HUNTING CREEK COUNTRY CLUB,6807,FOXCROFT RD,PROSPECT,KY,40059,REGULAR,88,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of personal drinks.  Drinks without lids and straw. ,605,3471
34396,2022/04/01 04:00:00+00,1662487,FOOD SERVICE,HUNTING CREEK COUNTRY CLUB,6807,FOXCROFT RD,PROSPECT,KY,40059,REGULAR,88,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized. (Quaternary dispenser at three-compartment sink not working)  Wiping cloths in buckets with no sanitizer. (Corrected)  The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration.,605,3472
34396,2022/04/01 04:00:00+00,1662487,FOOD SERVICE,HUNTING CREEK COUNTRY CLUB,6807,FOXCROFT RD,PROSPECT,KY,40059,REGULAR,88,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy. (Two gallons of whole milk with expiration date of 3/30 and whole box of whipped heavy cream with expiration date of 3/30) (Both pulled from walk-in refrigerator) ,605,3473
34396,2022/04/01 04:00:00+00,1662487,FOOD SERVICE,HUNTING CREEK COUNTRY CLUB,6807,FOXCROFT RD,PROSPECT,KY,40059,REGULAR,88,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Leak at waste pipe. (Hand sink by server station in pizza area) (Cardboard container used to catch waste water),605,3474
95306,2022/04/15 04:00:00+00,1665567,SELF-CONTAINED MOBILE FOOD UNITS,TAQUERIA CABRERA,,MOBILE UNIT,LOUISVILLE,KY,40202,REGULAR,82,41,Wiping cloths:  properly used and stored,No,Wiping cloths not stored in sanitizing solution between uses.,605,3475
107181,2022/01/06 05:00:00+00,1645393,FOOD SERVICE,LA MORENA,8659,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,86,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,gasoline containers can not be in kitchen  toxic items / oils and cleaners need to be stored away from food items and away from  wrapping papers and packaging,605,3476
34786,2022/08/08 04:00:00+00,1692628,FOOD SERVICE,KINGFISH #2,3021,UPPER RIVER RD,LOUISVILLE,KY,40207,REGULAR,84,19,PROPER COOKING TIME AND TEMPERATURE,Yes,TCS foods not cooked to proper temperature/time requirement (hush puppies at 90 degrees- voluntarily discarded). ,605,3477
91110,2021/12/13 05:00:00+00,1641740,FOOD SERVICE,DENNY'S,4030,DUTCHMANS LN,LOUISVILLE,KY,40207,REGULAR,81,41,Wiping cloths:  properly used and stored,No,The concentration of the quat sanitizer at 0 ppm.,605,3478
31329,2021/10/08 04:00:00+00,1628472,FOOD SERVICE (HOSPITAL / NURSING HOME,ESSEX NURSING & REHABILITATION CENTER,9600,LAMBOURNE BLVD,LOUISVILLE,KY,40272,REGULAR,93,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,expired cottage cheese,605,3479
111257,2022/01/21 05:00:00+00,1647828,FOOD SERVICE,PIZZA HUT #036971,214,AMY AVE,LOUISVILLE,KY,40212,REGULAR,90,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not marked to indicate the date or day by which the food shall be consumed, sold or discarded. The day of preparation shall be counted as day 1 or the day the original container was opened shall be counted as day 1. ",605,3480
46878,2021/12/16 05:00:00+00,1643113,FOOD SERVICE,RAMSI'S,1293,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,43,Posted:  Permit/Inspection/Hand washing,No,Handwash signage not posted at all handsinks.  Permit not posted in a visible area for customers.,605,3481
31329,2021/10/08 04:00:00+00,1628472,FOOD SERVICE (HOSPITAL / NURSING HOME,ESSEX NURSING & REHABILITATION CENTER,9600,LAMBOURNE BLVD,LOUISVILLE,KY,40272,REGULAR,93,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,dishwasher rinse cycle not reaching 180 F,605,3482
91110,2021/12/13 05:00:00+00,1641740,FOOD SERVICE,DENNY'S,4030,DUTCHMANS LN,LOUISVILLE,KY,40207,REGULAR,81,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Discarded).  - Cut cantalope holding at 52 degrees F  - Whipped cream holding at 64 degrees F  - Fruit cooler holding at 50 degrees F  - raw chicken and sliced meat holding at 47 degrees F on the cook line,605,3483
111257,2022/01/21 05:00:00+00,1647828,FOOD SERVICE,PIZZA HUT #036971,214,AMY AVE,LOUISVILLE,KY,40212,REGULAR,90,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of personal items at the food prep area. ,605,3484
34786,2022/08/08 04:00:00+00,1692628,FOOD SERVICE,KINGFISH #2,3021,UPPER RIVER RD,LOUISVILLE,KY,40207,REGULAR,84,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Many TCS items holding between 50-60 degrees- quarantined and voluntarily discarded). ,605,3485
46878,2021/12/16 05:00:00+00,1643113,FOOD SERVICE,RAMSI'S,1293,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,56,"Physical facilities installed, maintained and clean",No,"Floor not hard, smooth, easily cleanible, nonabsorbant.",605,3486
74408,2022/02/01 05:00:00+00,1649931,FOOD SERVICE,LEMONGRASS RESTAURANT,11606,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,86,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below.  Raw meat, shredded lettuce, crab rangoon, all at 50 degrees F and above.  All items quarantined and voluntarily discarded.",605,3487
91110,2021/12/13 05:00:00+00,1641740,FOOD SERVICE,DENNY'S,4030,DUTCHMANS LN,LOUISVILLE,KY,40207,REGULAR,81,34,"Proper cooling methods used; adequate equipment for temperature control",No,Lack of properly maintained refrigeration unit for TCS food (fruits cooler),605,3488
111257,2022/01/21 05:00:00+00,1647828,FOOD SERVICE,PIZZA HUT #036971,214,AMY AVE,LOUISVILLE,KY,40212,REGULAR,90,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired diced tomatoes (exp 01/08)- Discarded.,605,3489
34786,2022/08/08 04:00:00+00,1692628,FOOD SERVICE,KINGFISH #2,3021,UPPER RIVER RD,LOUISVILLE,KY,40207,REGULAR,84,34,"Proper cooling methods used; adequate equipment for temperature control",No,Lack of properly maintained refrigeration unit for TCS food (3 units holding above 41 degrees). ,605,3490
46878,2021/12/16 05:00:00+00,1643113,FOOD SERVICE,RAMSI'S,1293,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,Critical plumbing leak (below bar 3-comp).  Handsink out of order.,605,3491
74408,2022/02/01 05:00:00+00,1649931,FOOD SERVICE,LEMONGRASS RESTAURANT,11606,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,86,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  Fried rice held at 120 degrees F.  Item quarantined and voluntarily discarded.,605,3492
91110,2021/12/13 05:00:00+00,1641740,FOOD SERVICE,DENNY'S,4030,DUTCHMANS LN,LOUISVILLE,KY,40207,REGULAR,81,56,"Physical facilities installed, maintained and clean",No,Gap at the bottom of the back door.  Employee personal drinks not stored properly.,605,3493
42788,2022/03/07 05:00:00+00,1656277,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,OUR ANGELS CHILDCARE CENTER,4141,W BROADWAY,LOUISVILLE,KY,40211,REGULAR,95,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (Reach-in cooler) All TCS products were discarded. ,605,3494
74408,2022/02/07 05:00:00+00,1650810,FOOD SERVICE,LEMONGRASS RESTAURANT,11606,SHELBYVILLE RD,LOUISVILLE,KY,40243,FOLLOWUP,95,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  Fried rice held at 76 degrees F.  Cooked white rice held at 115-120 degrees F.  Both items quarantined and voluntarily discarded.,605,3495
67024,2022/02/07 05:00:00+00,1650811,FOOD SERVICE,RESIDENCE INN BY MARRIOTT,120,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,92,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Dishwasher is not properly sanitizing.,605,3496
67024,2022/02/07 05:00:00+00,1650811,FOOD SERVICE,RESIDENCE INN BY MARRIOTT,120,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,92,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage backup at three compartment sink.  Waste leak at three compartment sink.  Waste leak at hand sink in kitchen.  Orders issued to repair.  ,605,3497
101126,2022/06/09 04:00:00+00,1678482,FOOD SERVICE,SUE'S TOUCH OF COUNTRY,2605,ROCKFORD LN,LOUISVILLE,KY,40216,REGULAR,86,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  - Reach-in units by the grill area holding at 46-47 degrees F  - Whipped spread holding at 67 degrees F ,605,3498
101126,2022/06/09 04:00:00+00,1678482,FOOD SERVICE,SUE'S TOUCH OF COUNTRY,2605,ROCKFORD LN,LOUISVILLE,KY,40216,REGULAR,86,23,PROPER COOLING TIME AND TEMPERATURE,Yes,"TCS food requiring refrigeration not rapidly cooled to an internal temperature of 5°C (41°F) or below.  - Roasted meat holding at 49 degrees F, cooked on 06/08  - Mac, spaghetti holding at 47 degrees F   - Cooked sausage holding at 46 degrees F ",605,3499
101126,2022/06/09 04:00:00+00,1678482,FOOD SERVICE,SUE'S TOUCH OF COUNTRY,2605,ROCKFORD LN,LOUISVILLE,KY,40216,REGULAR,86,25,PROPER DATE MARKING AND DISPOSITION,Yes,TCS products intended to be held more than 24 hours not date marked. ,605,3500
101126,2022/06/09 04:00:00+00,1678482,FOOD SERVICE,SUE'S TOUCH OF COUNTRY,2605,ROCKFORD LN,LOUISVILLE,KY,40216,REGULAR,86,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The concentration of the chlroine sanitizer solution at 10 ppm at dishwasher.  Mixing soap with bleach in the first compartment sink. ,605,3501
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task.,605,3502
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,9,NO BARE HAND CONTACT WITH READY-TO-EAT FOODS OR APPROVED ALTERNATE METHOD FOLLOWED,Yes,Bare hand contact with ready to eat foods.,605,3503
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product.,605,3504
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,"Food-contact surfaces not cleaned and sanitized (no sanitizer buckets set up, dishes not properly wash, rinsed, and sanitized). ",605,3505
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,3506
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,3507
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,45,"Utensil, equipment and linens:  properly stored, dried, handled",No,Dishes not properly air dried after sanitation.,605,3508
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,46,"Single use/single service articles:  properly stored, used",No,Improper display/storage of single service items.,605,3509
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,51,"Hot and cold water available; adequate pressure; plumbing maintained",No,Plumbing not maintained in good repair (leak at hand sink faucet). ,605,3510
34786,2022/08/08 04:00:00+00,1692628,FOOD SERVICE,KINGFISH #2,3021,UPPER RIVER RD,LOUISVILLE,KY,40207,REGULAR,84,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,"Food/nonfood-contact surface is not smooth, easily cleanable, and nonabsorbent (Do not line surfaces with foil or cardboard).",605,3511
46878,2021/12/16 05:00:00+00,1643113,FOOD SERVICE,RAMSI'S,1293,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,49,"Ware washing facilities:  installed, maintained, used, test strips",No,Dishwasher gauges not functioning properly.,605,3512
91110,2021/12/13 05:00:00+00,1641740,FOOD SERVICE,DENNY'S,4030,DUTCHMANS LN,LOUISVILLE,KY,40207,REGULAR,81,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items improperly stored.,605,3513
74408,2022/02/01 05:00:00+00,1649931,FOOD SERVICE,LEMONGRASS RESTAURANT,11606,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,86,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,3514
91110,2021/12/13 05:00:00+00,1641740,FOOD SERVICE,DENNY'S,4030,DUTCHMANS LN,LOUISVILLE,KY,40207,REGULAR,81,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  - Cooked celery and carrot holding at room temperature.,605,3515
34786,2022/08/08 04:00:00+00,1692628,FOOD SERVICE,KINGFISH #2,3021,UPPER RIVER RD,LOUISVILLE,KY,40207,REGULAR,84,50,Nonfood-contact surfaces clean,No,"Nonfood-contact surfaces have accumulation of soil (reach in doors, shelving).",605,3516
33595,2021/12/07 05:00:00+00,1640656,FOOD SERVICE,FRISCH'S BIG BOY #201,7401,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,87,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,dishwasher not sanitizing properly  ice cream scoop water not maintained at proper temperature,605,3517
107689,2022/02/11 05:00:00+00,1651561,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,87,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Discarded).   - Cream cheese holding at 64 degrees F  - Butter holding at 62 degrees F  - Shredded cheese holding at 60 degrees F  ,605,3518
55272,2022/01/03 05:00:00+00,1644997,FOOD SERVICE,BURGER KING #544,1820,BLANKENBAKER PKWY,LOUISVILLE,KY,40299,REGULAR,88,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,3519
34786,2022/08/08 04:00:00+00,1692628,FOOD SERVICE,KINGFISH #2,3021,UPPER RIVER RD,LOUISVILLE,KY,40207,REGULAR,84,54,"Toilet facilities:  properly constructed, supplied, cleaned",No,Toilet facility unclean (employee restroom).   Toilet room door not self-closing.,605,3520
31043,2021/12/16 05:00:00+00,1642753,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,KINDER CARE LEARNING CTR #424,3804,KLONDIKE LN,LOUISVILLE,KY,40218,REGULAR,96,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. CORRECTED,605,3521
107689,2022/02/11 05:00:00+00,1651561,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,87,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemical spray bottles and sanitizer bucket not stored properly.,605,3522
55272,2022/01/03 05:00:00+00,1644997,FOOD SERVICE,BURGER KING #544,1820,BLANKENBAKER PKWY,LOUISVILLE,KY,40299,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (milk and creamers holding at 59 degrees). ,605,3523
34786,2022/08/08 04:00:00+00,1692628,FOOD SERVICE,KINGFISH #2,3021,UPPER RIVER RD,LOUISVILLE,KY,40207,REGULAR,84,56,"Physical facilities installed, maintained and clean",No,Outer openings not protected against entry of pests (Weather stripping at door to seal opening).  Floors not clean.  Walls & Floors in disrepair.  Walls not clean.  ,605,3524
109275,2021/11/23 05:00:00+00,1638157,FOOD SERVICE,EUREST AP #5,4000,BUECHEL BANK RD,LOUISVILLE,KY,40218,REGULAR,94,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects. (Roaches),605,3525
107689,2022/02/11 05:00:00+00,1651561,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,87,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The concentration of the chlorine sanitizer at 0 ppm due to empty bucket at the dishwasher. Informed operator not to utilize the dishwasher until a new bucket is in place.  Observed black substances on the metal partition of the ice machine. ,605,3526
55272,2022/01/03 05:00:00+00,1644997,FOOD SERVICE,BURGER KING #544,1820,BLANKENBAKER PKWY,LOUISVILLE,KY,40299,REGULAR,88,24,TIME AS A PUBLIC HEALTH CONTROL:  PROCEDURES AND RECORDS,Yes,Not following written procedures for using time as a public health control (All TCS product should be time stamped).,605,3527
109275,2021/11/23 05:00:00+00,1638157,FOOD SERVICE,EUREST AP #5,4000,BUECHEL BANK RD,LOUISVILLE,KY,40218,REGULAR,94,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner.  Dsihwasher emptying waste water (Sewage) onto the kitchen floor.,605,3528
73595,2022/08/12 04:00:00+00,1693953,FOOD SERVICE,COMFORT SUITES,6535,PARAMOUNT PARK DR,LOUISVILLE,KY,40213,REGULAR,94,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  - Cooked sausage holding at 117 degrees F,605,3529
105728,2021/12/10 05:00:00+00,1641560,FOOD SERVICE,APPLEBEE'S,4717,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,refridgerator under grill not maintaining temperature -unit to not be used or maintain time log to ensure food stays in temperature range. ,605,3530
107689,2022/02/11 05:00:00+00,1651561,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,87,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Personal drinks stored in unauthorized area (Prep line).,605,3531
55272,2022/01/03 05:00:00+00,1644997,FOOD SERVICE,BURGER KING #544,1820,BLANKENBAKER PKWY,LOUISVILLE,KY,40299,REGULAR,88,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy (Whipped cream expires 11/1/21),605,3532
84636,2022/03/23 04:00:00+00,1660930,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,86,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not properly washed to prevent cross-contamination. (raw meat to ready to eat foods) Corrected immediately.,605,3533
84615,2022/08/17 04:00:00+00,1694966,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,LITTLE SMILES LEARNING ACADEMY,1367,S 28TH ST,LOUISVILLE,KY,40211,REGULAR,92,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Expired Grade A dairy. (Milk cartons dated 08/14/22, and milk cartons without dates) *discarded",605,3534
111415,2021/12/29 05:00:00+00,1644556,FOOD SERVICE,CARALI'S ROTISSERIE CHICKEN,642,BAXTER AVE STE 102 B,LOUISVILLE,KY,40204,REGULAR,94,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner.(toilet in women's restroom does not flush completely).,605,3535
99860,2021/11/15 05:00:00+00,1636044,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,STORY TIME LEARNING ACADEMY,8310,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,91,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner. (kitchen hand sink waste pipe detached),605,3536
84636,2022/03/23 04:00:00+00,1660930,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,86,9,NO BARE HAND CONTACT WITH READY-TO-EAT FOODS OR APPROVED ALTERNATE METHOD FOLLOWED,Yes,Bare hand contact with ready to eat foods. Corrected immediately.,605,3537
84615,2022/08/17 04:00:00+00,1694966,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,LITTLE SMILES LEARNING ACADEMY,1367,S 28TH ST,LOUISVILLE,KY,40211,REGULAR,92,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Poisonous and toxic materials not labeled. *discarded  ,605,3538
96041,2022/03/25 04:00:00+00,1661149,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,83,38,"Food properly labeled; original container",No,Container without label.,605,3539
99860,2021/11/15 05:00:00+00,1636044,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,STORY TIME LEARNING ACADEMY,8310,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,91,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks. (inside of kitchen refrigerator),605,3540
84636,2022/03/23 04:00:00+00,1660930,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,86,14,"REQUIRED RECORDS, SHELLSTOCK TAGS, PARASITE DESTRUCTION",Yes,No parasite destruction records. (advised operator to obtain records),605,3541
112777,2022/09/07 04:00:00+00,1699698,FOOD SERVICE,LOUVINO,1606,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Items holding between 45-50 degrees). ,605,3542
112777,2022/09/07 04:00:00+00,1699698,FOOD SERVICE,LOUVINO,1606,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,90,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemicals not properly labeled (Corrected). ,605,3543
112777,2022/09/07 04:00:00+00,1699698,FOOD SERVICE,LOUVINO,1606,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,90,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,3544
35052,2022/09/12 04:00:00+00,1700713,FOOD SERVICE,BUCK'S,425,W ORMSBY AVE,LOUISVILLE,KY,40203,REGULAR,93,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects. Roach.,605,3545
71713,2022/08/04 04:00:00+00,1691738,FOOD SERVICE,PAPA MURPHY'S,5016,MUD LN,LOUISVILLE,KY,40229,REGULAR,93,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (Cooler holding pizza toppings at 70 degrees F.)(Separate cooler holding ham and sausage at 47 degrees F.),605,3546
